"state","county","year","party","votes"
"NC","Wilson",2012,"dem",20875
"NC","Yadkin",2012,"dem",3957
"NC","Yancey",2012,"dem",3981
"ND","Adams",2012,"dem",328
"ND","Barnes",2012,"dem",2394
"ND","Benson",2012,"dem",1235
"ND","Billings",2012,"dem",89
"ND","Bottineau",2012,"dem",1183
"ND","Bowman",2012,"dem",414
"ND","Burke",2012,"dem",230
"ND","Burleigh",2012,"dem",14122
"ND","Cass",2012,"dem",34712
"ND","Cavalier",2012,"dem",818
"ND","Dickey",2012,"dem",853
"ND","Divide",2012,"dem",385
"ND","Dunn",2012,"dem",508
"ND","Eddy",2012,"dem",486
"ND","Emmons",2012,"dem",383
"ND","Foster",2012,"dem",607
"ND","Golden Valley",2012,"dem",162
"ND","Grand Forks",2012,"dem",14032
"ND","Grant",2012,"dem",334
"ND","Griggs",2012,"dem",536
"ND","Hettinger",2012,"dem",313
"ND","Kidder",2012,"dem",393
"ND","Lamoure",2012,"dem",740
"ND","Logan",2012,"dem",232
"ND","Mchenry",2012,"dem",943
"ND","Mcintosh",2012,"dem",459
"ND","Mckenzie",2012,"dem",927
"ND","Mclean",2012,"dem",1670
"ND","Mercer",2012,"dem",1166
"ND","Morton",2012,"dem",4469
"ND","Mountrail",2012,"dem",1403
"ND","Nelson",2012,"dem",767
"ND","Oliver",2012,"dem",281
"ND","Pembina",2012,"dem",1253
"ND","Pierce",2012,"dem",660
"ND","Ramsey",2012,"dem",2164
"ND","Ransom",2012,"dem",1343
"ND","Renville",2012,"dem",398
"ND","Richland",2012,"dem",3198
"ND","Rolette",2012,"dem",3353
"ND","Sargent",2012,"dem",1075
"ND","Sheridan",2012,"dem",163
"ND","Sioux",2012,"dem",900
"ND","Slope",2012,"dem",83
"ND","Stark",2012,"dem",2812
"ND","Steele",2012,"dem",518
"ND","Stutsman",2012,"dem",3585
"ND","Towner",2012,"dem",516
"ND","Traill",2012,"dem",1811
"ND","Walsh",2012,"dem",1985
"ND","Ward",2012,"dem",8441
"ND","Wells",2012,"dem",673
"ND","Williams",2012,"dem",2322
"NE","Adams",2012,"dem",4062
"NE","Antelope",2012,"dem",571
"NE","Arthur",2012,"dem",30
"NE","Banner",2012,"dem",55
"NE","Blaine",2012,"dem",29
"NE","Boone",2012,"dem",615
"NE","Box Butte",2012,"dem",1692
"NE","Boyd",2012,"dem",188
"NE","Brown",2012,"dem",224
"NE","Buffalo",2012,"dem",5365
"NE","Burt",2012,"dem",1291
"NE","Butler",2012,"dem",1045
"NE","Cass",2012,"dem",4367
"NE","Cedar",2012,"dem",958
"NE","Chase",2012,"dem",254
"NE","Cherry",2012,"dem",436
"NE","Cheyenne",2012,"dem",1084
"NE","Clay",2012,"dem",667
"NE","Colfax",2012,"dem",969
"NE","Cuming",2012,"dem",1031
"NE","Custer",2012,"dem",1083
"NE","Dakota",2012,"dem",2922
"NE","Dawes",2012,"dem",1132
"NE","Dawson",2012,"dem",2199
"NE","Deuel",2012,"dem",215
"NE","Dixon",2012,"dem",870
"NE","Dodge",2012,"dem",5673
"NE","Douglas",2012,"dem",106456
"NE","Dundy",2012,"dem",176
"NE","Fillmore",2012,"dem",807
"NE","Franklin",2012,"dem",384
"NE","Frontier",2012,"dem",271
"NE","Furnas",2012,"dem",423
"NE","Gage",2012,"dem",3903
"NE","Garden",2012,"dem",242
"NE","Garfield",2012,"dem",149
"NE","Gosper",2012,"dem",230
"NE","Grant",2012,"dem",30
"NE","Greeley",2012,"dem",340
"NE","Hall",2012,"dem",7161
"NE","Hamilton",2012,"dem",1146
"NE","Harlan",2012,"dem",354
"NE","Hayes",2012,"dem",51
"NE","Hitchcock",2012,"dem",274
"NE","Holt",2012,"dem",882
"NE","Hooker",2012,"dem",59
"NE","Howard",2012,"dem",914
"NE","Jefferson",2012,"dem",1195
"NE","Johnson",2012,"dem",790
"NE","Kearney",2012,"dem",773
"NE","Keith",2012,"dem",928
"NE","Keya Paha",2012,"dem",80
"NE","Kimball",2012,"dem",395
"NE","Knox",2012,"dem",1059
"NE","Lancaster",2012,"dem",62015
"NE","Lincoln",2012,"dem",4450
"NE","Logan",2012,"dem",68
"NE","Loup",2012,"dem",62
"NE","Madison",2012,"dem",3485
"NE","Mcpherson",2012,"dem",41
"NE","Merrick",2012,"dem",925
"NE","Morrill",2012,"dem",455
"NE","Nance",2012,"dem",481
"NE","Nemaha",2012,"dem",1128
"NE","Nuckolls",2012,"dem",568
"NE","Otoe",2012,"dem",2561
"NE","Pawnee",2012,"dem",400
"NE","Perkins",2012,"dem",238
"NE","Phelps",2012,"dem",880
"NE","Pierce",2012,"dem",637
"NE","Platte",2012,"dem",3148
"NE","Polk",2012,"dem",528
"NE","Red Willow",2012,"dem",952
"NE","Richardson",2012,"dem",1191
"NE","Rock",2012,"dem",103
"NE","Saline",2012,"dem",2289
"NE","Sarpy",2012,"dem",26671
"NE","Saunders",2012,"dem",3307
"NE","Scotts Bluff",2012,"dem",4327
"NE","Seward",2012,"dem",2386
"NE","Sheridan",2012,"dem",390
"NE","Sherman",2012,"dem",552
"NE","Sioux",2012,"dem",101
"NE","Stanton",2012,"dem",614
"NE","Thayer",2012,"dem",728
"NE","Thomas",2012,"dem",42
"NE","Thurston",2012,"dem",1247
"NE","Valley",2012,"dem",498
"NE","Washington",2012,"dem",3132
"NE","Wayne",2012,"dem",1074
"NE","Webster",2012,"dem",442
"NE","Wheeler",2012,"dem",93
"NE","York",2012,"dem",1373
"NH","Belknap",2012,"dem",15890
"NH","Carroll",2012,"dem",13977
"NH","Cheshire",2012,"dem",25380
"NH","Coos",2012,"dem",9095
"NH","Grafton",2012,"dem",29826
"NH","Hillsborough",2012,"dem",102303
"NH","Merrimack",2012,"dem",44756
"NH","Rockingham",2012,"dem",80142
"NH","Strafford",2012,"dem",36026
"NH","Sullivan",2012,"dem",12166
"NJ","Atlantic",2012,"dem",65600
"NJ","Bergen",2012,"dem",212754
"NJ","Burlington",2012,"dem",126377
"NJ","Camden",2012,"dem",153682
"NJ","Cape May",2012,"dem",21657
"NJ","Cumberland",2012,"dem",34055
"NJ","Essex",2012,"dem",236618
"NJ","Gloucester",2012,"dem",74013
"NJ","Hudson",2012,"dem",153108
"NJ","Hunterdon",2012,"dem",26876
"NJ","Mercer",2012,"dem",104377
"NJ","Middlesex",2012,"dem",190555
"NJ","Monmouth",2012,"dem",133145
"NJ","Morris",2012,"dem",100146
"NJ","Ocean",2012,"dem",102300
"NJ","Passaic",2012,"dem",115926
"NJ","Salem",2012,"dem",14719
"NJ","Somerset",2012,"dem",74592
"NJ","Sussex",2012,"dem",26104
"NJ","Union",2012,"dem",139752
"NJ","Warren",2012,"dem",18745
"NM","Bernalillo",2012,"dem",150739
"NM","Catron",2012,"dem",560
"NM","Chaves",2012,"dem",6604
"NM","Cibola",2012,"dem",4961
"NM","Colfax",2012,"dem",2828
"NM","Curry",2012,"dem",4022
"NM","Debaca",2012,"dem",287
"NM","Dona Ana",2012,"dem",37139
"NM","Eddy",2012,"dem",6142
"NM","Grant",2012,"dem",7090
"NM","Guadalupe",2012,"dem",1488
"NM","Harding",2012,"dem",260
"NM","Hidalgo",2012,"dem",995
"NM","Lea",2012,"dem",4080
"NM","Lincoln",2012,"dem",2942
"NM","Los Alamos",2012,"dem",5191
"NM","Luna",2012,"dem",3583
"NM","Mckinley",2012,"dem",15841
"NM","Mora",2012,"dem",1955
"NM","Otero",2012,"dem",6829
"NM","Quay",2012,"dem",1383
"NM","Rio Arriba",2012,"dem",11465
"NM","Roosevelt",2012,"dem",1727
"NM","San Juan",2012,"dem",15855
"NM","San Miguel",2012,"dem",8850
"NM","Sandoval",2012,"dem",27236
"NM","Santa Fe",2012,"dem",50872
"NM","Sierra",2012,"dem",1964
"NM","Socorro",2012,"dem",4058
"NM","Taos",2012,"dem",11978
"NM","Torrance",2012,"dem",2428
"NM","Union",2012,"dem",472
"NM","Valencia",2012,"dem",13511
"NV","Carson City",2012,"dem",10291
"NV","Churchill",2012,"dem",2961
"NV","Clark",2012,"dem",389936
"NV","Douglas",2012,"dem",9297
"NV","Elko",2012,"dem",3511
"NV","Esmeralda",2012,"dem",92
"NV","Eureka",2012,"dem",107
"NV","Humboldt",2012,"dem",1737
"NV","Lander",2012,"dem",534
"NV","Lincoln",2012,"dem",400
"NV","Lyon",2012,"dem",7380
"NV","Mineral",2012,"dem",863
"NV","Nye",2012,"dem",6320
"NV","Pershing",2012,"dem",632
"NV","Storey",2012,"dem",920
"NV","Washoe",2012,"dem",95409
"NV","White Pine",2012,"dem",983
"NY","Albany",2012,"dem",87556
"NY","Allegany",2012,"dem",6139
"NY","Bronx",2012,"dem",339211
"NY","Broome",2012,"dem",41970
"NY","Cattaraugus",2012,"dem",12649
"NY","Cayuga",2012,"dem",17007
"NY","Chautauqua",2012,"dem",23812
"NY","Chemung",2012,"dem",16797
"NY","Chenango",2012,"dem",9116
"NY","Clinton",2012,"dem",18961
"NY","Columbia",2012,"dem",16221
"NY","Cortland",2012,"dem",10482
"NY","Delaware",2012,"dem",8304
"NY","Dutchess",2012,"dem",65312
"NY","Erie",2012,"dem",237356
"NY","Essex",2012,"dem",9784
"NY","Franklin",2012,"dem",9894
"NY","Fulton",2012,"dem",8607
"NY","Genesee",2012,"dem",9601
"NY","Greene",2012,"dem",9030
"NY","Hamilton",2012,"dem",1128
"NY","Herkimer",2012,"dem",11273
"NY","Jefferson",2012,"dem",17099
"NY","Kings",2012,"dem",598946
"NY","Lewis",2012,"dem",4724
"NY","Livingston",2012,"dem",11705
"NY","Madison",2012,"dem",13871
"NY","Monroe",2012,"dem",193501
"NY","Montgomery",2012,"dem",8493
"NY","Nassau",2012,"dem",302695
"NY","New York",2012,"dem",502674
"NY","Niagara",2012,"dem",43986
"NY","Oneida",2012,"dem",40468
"NY","Onondaga",2012,"dem",122254
"NY","Ontario",2012,"dem",23087
"NY","Orange",2012,"dem",73315
"NY","Orleans",2012,"dem",5787
"NY","Oswego",2012,"dem",23515
"NY","Otsego",2012,"dem",12117
"NY","Putnam",2012,"dem",19512
"NY","Queens",2012,"dem",470732
"NY","Rensselaer",2012,"dem",37408
"NY","Richmond",2012,"dem",78181
"NY","Rockland",2012,"dem",65657
"NY","Saratoga",2012,"dem",52957
"NY","Schenectady",2012,"dem",36844
"NY","Schoharie",2012,"dem",5427
"NY","Schuyler",2012,"dem",3674
"NY","Seneca",2012,"dem",7094
"NY","St. Lawrence",2012,"dem",21353
"NY","Steuben",2012,"dem",15787
"NY","Suffolk",2012,"dem",304079
"NY","Sullivan",2012,"dem",15268
"NY","Tioga",2012,"dem",8930
"NY","Tompkins",2012,"dem",27244
"NY","Ulster",2012,"dem",47752
"NY","Warren",2012,"dem",14806
"NY","Washington",2012,"dem",11523
"NY","Wayne",2012,"dem",16635
"NY","Westchester",2012,"dem",240785
"NY","Wyoming",2012,"dem",5661
"NY","Yates",2012,"dem",4488
"OH","Adams",2012,"dem",3976
"OH","Allen",2012,"dem",17914
"OH","Ashland",2012,"dem",8281
"OH","Ashtabula",2012,"dem",23803
"OH","Athens",2012,"dem",18307
"OH","Auglaize",2012,"dem",5831
"OH","Belmont",2012,"dem",14156
"OH","Brown",2012,"dem",7107
"OH","Butler",2012,"dem",62388
"OH","Carroll",2012,"dem",5543
"OH","Champaign",2012,"dem",7044
"OH","Clark",2012,"dem",31298
"OH","Clermont",2012,"dem",30458
"OH","Clinton",2012,"dem",5791
"OH","Columbiana",2012,"dem",19821
"OH","Coshocton",2012,"dem",6940
"OH","Crawford",2012,"dem",7507
"OH","Cuyahoga",2012,"dem",447273
"OH","Darke",2012,"dem",6826
"OH","Defiance",2012,"dem",7732
"OH","Delaware",2012,"dem",37292
"OH","Erie",2012,"dem",21793
"OH","Fairfield",2012,"dem",29890
"OH","Fayette",2012,"dem",4249
"OH","Franklin",2012,"dem",346373
"OH","Fulton",2012,"dem",9073
"OH","Gallia",2012,"dem",4557
"OH","Geauga",2012,"dem",19659
"OH","Greene",2012,"dem",32256
"OH","Guernsey",2012,"dem",7450
"OH","Hamilton",2012,"dem",219927
"OH","Hancock",2012,"dem",12564
"OH","Hardin",2012,"dem",4619
"OH","Harrison",2012,"dem",2950
"OH","Henry",2012,"dem",5658
"OH","Highland",2012,"dem",6054
"OH","Hocking",2012,"dem",6157
"OH","Holmes",2012,"dem",2608
"OH","Huron",2012,"dem",11006
"OH","Jackson",2012,"dem",5166
"OH","Jefferson",2012,"dem",15385
"OH","Knox",2012,"dem",10470
"OH","Lake",2012,"dem",57680
"OH","Lawrence",2012,"dem",10744
"OH","Licking",2012,"dem",34201
"OH","Logan",2012,"dem",7062
"OH","Lorain",2012,"dem",81464
"OH","Lucas",2012,"dem",136616
"OH","Madison",2012,"dem",6845
"OH","Mahoning",2012,"dem",77059
"OH","Marion",2012,"dem",12504
"OH","Medina",2012,"dem",38785
"OH","Meigs",2012,"dem",4027
"OH","Mercer",2012,"dem",4745
"OH","Miami",2012,"dem",16383
"OH","Monroe",2012,"dem",3035
"OH","Montgomery",2012,"dem",137139
"OH","Morgan",2012,"dem",2814
"OH","Morrow",2012,"dem",5933
"OH","Muskingum",2012,"dem",17002
"OH","Noble",2012,"dem",2131
"OH","Ottawa",2012,"dem",11503
"OH","Paulding",2012,"dem",3538
"OH","Perry",2012,"dem",7033
"OH","Pickaway",2012,"dem",9684
"OH","Pike",2012,"dem",5684
"OH","Portage",2012,"dem",39453
"OH","Preble",2012,"dem",6211
"OH","Putnam",2012,"dem",4318
"OH","Richland",2012,"dem",22687
"OH","Ross",2012,"dem",14569
"OH","Sandusky",2012,"dem",14541
"OH","Scioto",2012,"dem",15077
"OH","Seneca",2012,"dem",11353
"OH","Shelby",2012,"dem",6343
"OH","Stark",2012,"dem",89432
"OH","Summit",2012,"dem",153041
"OH","Trumbull",2012,"dem",61672
"OH","Tuscarawas",2012,"dem",18407
"OH","Union",2012,"dem",8805
"OH","Van Wert",2012,"dem",4029
"OH","Vinton",2012,"dem",2436
"OH","Warren",2012,"dem",32909
"OH","Washington",2012,"dem",11651
"OH","Wayne",2012,"dem",19808
"OH","Williams",2012,"dem",7266
"OH","Wood",2012,"dem",32802
"OH","Wyandot",2012,"dem",4137
"OK","Adair",2012,"dem",2127
"OK","Alfalfa",2012,"dem",322
"OK","Atoka",2012,"dem",1243
"OK","Beaver",2012,"dem",244
"OK","Beckham",2012,"dem",1417
"OK","Blaine",2012,"dem",992
"OK","Bryan",2012,"dem",3681
"OK","Caddo",2012,"dem",3164
"OK","Canadian",2012,"dem",10537
"OK","Carter",2012,"dem",4908
"OK","Cherokee",2012,"dem",6144
"OK","Choctaw",2012,"dem",1494
"OK","Cimarron",2012,"dem",115
"OK","Cleveland",2012,"dem",34771
"OK","Coal",2012,"dem",649
"OK","Comanche",2012,"dem",12521
"OK","Cotton",2012,"dem",657
"OK","Craig",2012,"dem",1747
"OK","Creek",2012,"dem",7128
"OK","Custer",2012,"dem",2359
"OK","Delaware",2012,"dem",4196
"OK","Dewey",2012,"dem",301
"OK","Ellis",2012,"dem",226
"OK","Garfield",2012,"dem",4733
"OK","Garvin",2012,"dem",2559
"OK","Grady",2012,"dem",4786
"OK","Grant",2012,"dem",393
"OK","Greer",2012,"dem",488
"OK","Harmon",2012,"dem",264
"OK","Harper",2012,"dem",173
"OK","Haskell",2012,"dem",1175
"OK","Hughes",2012,"dem",1370
"OK","Jackson",2012,"dem",1954
"OK","Jefferson",2012,"dem",605
"OK","Johnston",2012,"dem",1137
"OK","Kay",2012,"dem",4627
"OK","Kingfisher",2012,"dem",898
"OK","Kiowa",2012,"dem",1106
"OK","Latimer",2012,"dem",1170
"OK","Leflore",2012,"dem",4662
"OK","Lincoln",2012,"dem",3273
"OK","Logan",2012,"dem",4724
"OK","Love",2012,"dem",1034
"OK","Major",2012,"dem",446
"OK","Marshall",2012,"dem",1396
"OK","Mayes",2012,"dem",4823
"OK","Mcclain",2012,"dem",3194
"OK","Mccurtain",2012,"dem",2440
"OK","Mcintosh",2012,"dem",2779
"OK","Murray",2012,"dem",1540
"OK","Muskogee",2012,"dem",9952
"OK","Noble",2012,"dem",1143
"OK","Nowata",2012,"dem",1244
"OK","Okfuskee",2012,"dem",1256
"OK","Oklahoma",2012,"dem",106982
"OK","Okmulgee",2012,"dem",5432
"OK","Osage",2012,"dem",6704
"OK","Ottawa",2012,"dem",3509
"OK","Pawnee",2012,"dem",1813
"OK","Payne",2012,"dem",9198
"OK","Pittsburg",2012,"dem",4831
"OK","Pontotoc",2012,"dem",3947
"OK","Pottawatomie",2012,"dem",7188
"OK","Pushmataha",2012,"dem",1043
"OK","Roger Mills",2012,"dem",272
"OK","Rogers",2012,"dem",9148
"OK","Seminole",2012,"dem",2600
"OK","Sequoyah",2012,"dem",4193
"OK","Stephens",2012,"dem",3939
"OK","Texas",2012,"dem",862
"OK","Tillman",2012,"dem",906
"OK","Tulsa",2012,"dem",82744
"OK","Wagoner",2012,"dem",7791
"OK","Washington",2012,"dem",5532
"OK","Washita",2012,"dem",822
"OK","Woods",2012,"dem",671
"OK","Woodward",2012,"dem",1133
"OR","Baker",2012,"dem",2369
"OR","Benton",2012,"dem",27776
"OR","Clackamas",2012,"dem",95493
"OR","Clatsop",2012,"dem",9861
"OR","Columbia",2012,"dem",12004
"OR","Coos",2012,"dem",12845
"OR","Crook",2012,"dem",3104
"OR","Curry",2012,"dem",4625
"OR","Deschutes",2012,"dem",36961
"OR","Douglas",2012,"dem",17145
"OR","Gilliam",2012,"dem",371
"OR","Grant",2012,"dem",853
"OR","Harney",2012,"dem",832
"OR","Hood River",2012,"dem",6058
"OR","Jackson",2012,"dem",44468
"OR","Jefferson",2012,"dem",3301
"OR","Josephine",2012,"dem",14953
"OR","Klamath",2012,"dem",8302
"OR","Lake",2012,"dem",770
"OR","Lane",2012,"dem",102652
"OR","Lincoln",2012,"dem",13401
"OR","Linn",2012,"dem",20378
"OR","Malheur",2012,"dem",2759
"OR","Marion",2012,"dem",56376
"OR","Morrow",2012,"dem",1202
"OR","Multnomah",2012,"dem",274887
"OR","Polk",2012,"dem",16292
"OR","Sherman",2012,"dem",319
"OR","Tillamook",2012,"dem",6293
"OR","Umatilla",2012,"dem",8584
"OR","Union",2012,"dem",3973
"OR","Wallowa",2012,"dem",1253
"OR","Wasco",2012,"dem",5211
"OR","Washington",2012,"dem",135291
"OR","Wheeler",2012,"dem",266
"OR","Yamhill",2012,"dem",19260
"PA","Adams",2012,"dem",15091
"PA","Allegheny",2012,"dem",352687
"PA","Armstrong",2012,"dem",9045
"PA","Beaver",2012,"dem",37055
"PA","Bedford",2012,"dem",4788
"PA","Berks",2012,"dem",82987
"PA","Blair",2012,"dem",16276
"PA","Bradford",2012,"dem",8624
"PA","Bucks",2012,"dem",160521
"PA","Butler",2012,"dem",28550
"PA","Cambria",2012,"dem",24249
"PA","Cameron",2012,"dem",724
"PA","Carbon",2012,"dem",11580
"PA","Centre",2012,"dem",34176
"PA","Chester",2012,"dem",124311
"PA","Clarion",2012,"dem",5056
"PA","Clearfield",2012,"dem",11121
"PA","Clinton",2012,"dem",5734
"PA","Columbia",2012,"dem",10937
"PA","Crawford",2012,"dem",13883
"PA","Cumberland",2012,"dem",44367
"PA","Dauphin",2012,"dem",63981
"PA","Delaware",2012,"dem",171791
"PA","Elk",2012,"dem",5463
"PA","Erie",2012,"dem",68036
"PA","Fayette",2012,"dem",21971
"PA","Forest",2012,"dem",896
"PA","Franklin",2012,"dem",18995
"PA","Fulton",2012,"dem",1310
"PA","Greene",2012,"dem",5852
"PA","Huntingdon",2012,"dem",5409
"PA","Indiana",2012,"dem",14473
"PA","Jefferson",2012,"dem",4787
"PA","Juniata",2012,"dem",2547
"PA","Lackawanna",2012,"dem",61496
"PA","Lancaster",2012,"dem",88481
"PA","Lawrence",2012,"dem",17513
"PA","Lebanon",2012,"dem",19312
"PA","Lehigh",2012,"dem",77986
"PA","Luzerne",2012,"dem",64307
"PA","Lycoming",2012,"dem",15203
"PA","Mckean",2012,"dem",5297
"PA","Mercer",2012,"dem",24232
"PA","Mifflin",2012,"dem",4273
"PA","Monroe",2012,"dem",35221
"PA","Montgomery",2012,"dem",231427
"PA","Montour",2012,"dem",3053
"PA","Northampton",2012,"dem",67385
"PA","Northumberland",2012,"dem",12809
"PA","Perry",2012,"dem",5685
"PA","Philadelphia",2012,"dem",588506
"PA","Pike",2012,"dem",10210
"PA","Potter",2012,"dem",1897
"PA","Schuylkill",2012,"dem",24546
"PA","Snyder",2012,"dem",4687
"PA","Somerset",2012,"dem",9436
"PA","Sullivan",2012,"dem",1034
"PA","Susquehanna",2012,"dem",6935
"PA","Tioga",2012,"dem",5341
"PA","Union",2012,"dem",6109
"PA","Venango",2012,"dem",7945
"PA","Warren",2012,"dem",6995
"PA","Washington",2012,"dem",40345
"PA","Wayne",2012,"dem",8396
"PA","Westmoreland",2012,"dem",63722
"PA","Wyoming",2012,"dem",5009
"PA","York",2012,"dem",73191
"RI","Bristol",2012,"dem",14974
"RI","Kent",2012,"dem",45564
"RI","Newport",2012,"dem",23463
"RI","Providence",2012,"dem",159520
"RI","Washington",2012,"dem",35888
"SC","Abbeville",2012,"dem",4543
"SC","Aiken",2012,"dem",25322
"SC","Allendale",2012,"dem",3297
"SC","Anderson",2012,"dem",22405
"SC","Bamberg",2012,"dem",4624
"SC","Barnwell",2012,"dem",5188
"SC","Beaufort",2012,"dem",29848
"SC","Berkeley",2012,"dem",28542
"SC","Calhoun",2012,"dem",4045
"SC","Charleston",2012,"dem",81487
"SC","Cherokee",2012,"dem",7231
"SC","Chester",2012,"dem",7891
"SC","Chesterfield",2012,"dem",7958
"SC","Clarendon",2012,"dem",9091
"SC","Colleton",2012,"dem",8475
"SC","Darlington",2012,"dem",15457
"SC","Dillon",2012,"dem",7523
"SC","Dorchester",2012,"dem",23445
"SC","Edgefield",2012,"dem",4967
"SC","Fairfield",2012,"dem",7777
"SC","Florence",2012,"dem",28614
"SC","Georgetown",2012,"dem",14163
"SC","Greenville",2012,"dem",68070
"SC","Greenwood",2012,"dem",11972
"SC","Hampton",2012,"dem",5834
"SC","Horry",2012,"dem",38885
"SC","Jasper",2012,"dem",5757
"SC","Kershaw",2012,"dem",11259
"SC","Lancaster",2012,"dem",13419
"SC","Laurens",2012,"dem",10318
"SC","Lee",2012,"dem",5977
"SC","Lexington",2012,"dem",34148
"SC","Marion",2012,"dem",9688
"SC","Marlboro",2012,"dem",6100
"SC","Mccormick",2012,"dem",2653
"SC","Newberry",2012,"dem",6913
"SC","Oconee",2012,"dem",8550
"SC","Orangeburg",2012,"dem",30720
"SC","Pickens",2012,"dem",11156
"SC","Richland",2012,"dem",103989
"SC","Saluda",2012,"dem",3328
"SC","Spartanburg",2012,"dem",41461
"SC","Sumter",2012,"dem",27589
"SC","Union",2012,"dem",5796
"SC","Williamsburg",2012,"dem",11335
"SC","York",2012,"dem",39131
"SD","Aurora",2012,"dem",556
"SD","Beadle",2012,"dem",2881
"SD","Bennett",2012,"dem",548
"SD","Bon Homme",2012,"dem",1167
"SD","Brookings",2012,"dem",5827
"SD","Brown",2012,"dem",7250
"SD","Brule",2012,"dem",824
"SD","Buffalo",2012,"dem",472
"SD","Butte",2012,"dem",1002
"SD","Campbell",2012,"dem",153
"SD","Charles Mix",2012,"dem",1483
"SD","Clark",2012,"dem",713
"SD","Clay",2012,"dem",2955
"SD","Codington",2012,"dem",4588
"SD","Corson",2012,"dem",648
"SD","Custer",2012,"dem",1335
"SD","Davison",2012,"dem",3042
"SD","Day",2012,"dem",1497
"SD","Deuel",2012,"dem",941
"SD","Dewey",2012,"dem",1207
"SD","Douglas",2012,"dem",332
"SD","Edmunds",2012,"dem",622
"SD","Fall River",2012,"dem",1140
"SD","Faulk",2012,"dem",331
"SD","Grant",2012,"dem",1493
"SD","Gregory",2012,"dem",599
"SD","Haakon",2012,"dem",138
"SD","Hamlin",2012,"dem",921
"SD","Hand",2012,"dem",575
"SD","Hanson",2012,"dem",760
"SD","Harding",2012,"dem",82
"SD","Hughes",2012,"dem",2786
"SD","Hutchinson",2012,"dem",923
"SD","Hyde",2012,"dem",189
"SD","Jackson",2012,"dem",426
"SD","Jerauld",2012,"dem",452
"SD","Jones",2012,"dem",108
"SD","Kingsbury",2012,"dem",1092
"SD","Lake",2012,"dem",2724
"SD","Lawrence",2012,"dem",3973
"SD","Lincoln",2012,"dem",7982
"SD","Lyman",2012,"dem",605
"SD","Marshall",2012,"dem",1061
"SD","Mccook",2012,"dem",905
"SD","Mcpherson",2012,"dem",272
"SD","Meade",2012,"dem",2928
"SD","Mellette",2012,"dem",375
"SD","Miner",2012,"dem",479
"SD","Minnehaha",2012,"dem",34674
"SD","Moody",2012,"dem",1429
"SD","Pennington",2012,"dem",15125
"SD","Perkins",2012,"dem",319
"SD","Potter",2012,"dem",339
"SD","Roberts",2012,"dem",2302
"SD","Sanborn",2012,"dem",389
"SD","Shannon",2012,"dem",2937
"SD","Spink",2012,"dem",1300
"SD","Stanley",2012,"dem",435
"SD","Sully",2012,"dem",186
"SD","Todd",2012,"dem",1976
"SD","Tripp",2012,"dem",737
"SD","Turner",2012,"dem",1411
"SD","Union",2012,"dem",2782
"SD","Walworth",2012,"dem",671
"SD","Yankton",2012,"dem",4226
"SD","Ziebach",2012,"dem",439
"TN","Anderson",2012,"dem",10122
"TN","Bedford",2012,"dem",4211
"TN","Benton",2012,"dem",2258
"TN","Bledsoe",2012,"dem",1267
"TN","Blount",2012,"dem",12934
"TN","Bradley",2012,"dem",8037
"TN","Campbell",2012,"dem",3328
"TN","Cannon",2012,"dem",1564
"TN","Carroll",2012,"dem",3475
"TN","Carter",2012,"dem",4789
"TN","Cheatham",2012,"dem",4659
"TN","Chester",2012,"dem",1624
"TN","Claiborne",2012,"dem",2433
"TN","Clay",2012,"dem",1037
"TN","Cocke",2012,"dem",2804
"TN","Coffee",2012,"dem",5870
"TN","Crockett",2012,"dem",1669
"TN","Cumberland",2012,"dem",6261
"TN","Davidson",2012,"dem",143120
"TN","Decatur",2012,"dem",1303
"TN","Dekalb",2012,"dem",2174
"TN","Dickson",2012,"dem",6233
"TN","Dyer",2012,"dem",3757
"TN","Fayette",2012,"dem",6688
"TN","Fentress",2012,"dem",1561
"TN","Franklin",2012,"dem",5603
"TN","Gibson",2012,"dem",6564
"TN","Giles",2012,"dem",3760
"TN","Grainger",2012,"dem",1668
"TN","Greene",2012,"dem",6225
"TN","Grundy",2012,"dem",1643
"TN","Hamblen",2012,"dem",5234
"TN","Hamilton",2012,"dem",58836
"TN","Hancock",2012,"dem",475
"TN","Hardeman",2012,"dem",5482
"TN","Hardin",2012,"dem",2467
"TN","Hawkins",2012,"dem",5088
"TN","Haywood",2012,"dem",4569
"TN","Henderson",2012,"dem",2517
"TN","Henry",2012,"dem",4339
"TN","Hickman",2012,"dem",2698
"TN","Houston",2012,"dem",1400
"TN","Humphreys",2012,"dem",2905
"TN","Jackson",2012,"dem",1739
"TN","Jefferson",2012,"dem",4232
"TN","Johnson",2012,"dem",1483
"TN","Knox",2012,"dem",59399
"TN","Lake",2012,"dem",884
"TN","Lauderdale",2012,"dem",4011
"TN","Lawrence",2012,"dem",4237
"TN","Lewis",2012,"dem",1447
"TN","Lincoln",2012,"dem",3290
"TN","Loudon",2012,"dem",5058
"TN","Macon",2012,"dem",1552
"TN","Madison",2012,"dem",18367
"TN","Marion",2012,"dem",3953
"TN","Marshall",2012,"dem",3725
"TN","Maury",2012,"dem",11825
"TN","Mcminn",2012,"dem",4609
"TN","Mcnairy",2012,"dem",2645
"TN","Meigs",2012,"dem",1163
"TN","Monroe",2012,"dem",4372
"TN","Montgomery",2012,"dem",24499
"TN","Moore",2012,"dem",705
"TN","Morgan",2012,"dem",1725
